id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,time_signature
2EIaO5knwUA3F2qnf9LV3S,0.723,0.521,0.516,0.0,2,0.257,-7.456,0,0.0369,136.483,0.569,4
5oHAX7OclQ86u5a6VdWnMs,0.8490000000000001,0.431,0.273,0.0131,3,0.36700000000000005,-13.945,1,0.0342,70.093,0.441,4
1V3roA8osjscJFQtfZPXUU,0.9009999999999999,0.258,0.34600000000000003,0.00837,0,0.36200000000000004,-15.064,1,0.0415,79.035,0.21100000000000002,4
2OcqUKB9Fx9IN7nd9YW25n,0.49700000000000005,0.5660000000000001,0.8320000000000001,0.838,6,0.42700000000000005,-9.887,1,0.0384,90.10700000000001,0.937,4
6LjCUIFV6pHuXNTBYroZHN,0.815,0.368,0.654,6.51e-05,4,0.364,-8.717,1,0.0447,117.429,0.8909999999999999,4
6CBnST409s4NzGeZvpUF0k,0.654,0.213,0.515,5.2e-06,5,0.336,-4.823,1,0.0334,201.042,0.434,3
5tPizzyrKvi7D5JabDzgvq,0.53,0.623,0.809,0.667,0,0.177,-11.37,1,0.0801,112.29700000000001,0.272,4
6mYAMYVpmNil4iCEquvBxA,0.826,0.625,0.865,0.0018100000000000002,11,0.599,-8.363999999999999,0,0.0369,130.50799999999998,0.625,4
1NCcwKzY53MeVPHH7ZJUK9,0.5660000000000001,0.588,0.406,0.00035099999999999997,7,0.138,-15.12,1,0.0377,119.29,0.888,4
0OLIIwpl8vDQWXYZa7becp,0.797,0.45399999999999996,0.271,0.0,8,0.126,-11.658,1,0.0283,110.89,0.402,3
7HpBNtGeFJrr7wK9INGnum,0.755,0.588,0.5479999999999999,0.0,7,0.207,-7.922000000000001,1,0.0438,148.002,0.9470000000000001,4
2FDNsVHLVLrkzu1FosFF49,0.75,0.52,0.46299999999999997,0.0,4,0.128,-7.921,1,0.0273,79.25399999999999,0.442,4
2B0PrL7aolzp3TJ1FNJqiF,0.5660000000000001,0.605,0.655,0.000391,9,0.38799999999999996,-10.059,1,0.0687,131.971,0.9640000000000001,4
1wuRCnD6sLvs9YuIOlqqOj,0.648,0.679,0.546,3.6200000000000006e-05,3,0.057,-12.609000000000002,1,0.0729,115.234,0.9640000000000001,4
1GDJdnuh5EXMQXVHlRep7R,0.648,0.529,0.475,3.53e-05,5,0.0975,-13.292,0,0.043,175.303,0.88,4
6fgY7rONmvknffLDwggHNZ,0.006690000000000001,0.6659999999999999,0.5870000000000001,0.0185,7,0.171,-9.429,1,0.0277,127.07700000000001,0.743,4
0I1M0ETI5gHAHe2dwrdrlm,0.769,0.382,0.77,0.304,2,0.606,-5.899,1,0.0329,95.87100000000001,0.7929999999999999,4
33qJQ63YElUVrIGhJpe8L1,0.401,0.61,0.547,0.0,4,0.20800000000000002,-11.732999999999999,1,0.0321,97.596,0.741,4
1AUOqc50KRWzXBCIlrT8AC,0.252,0.5820000000000001,0.455,6.29e-05,2,0.136,-10.717,1,0.0275,133.21,0.804,4
5WsZOJIur2GGQuZ6HZnZnw,0.25,0.557,0.802,0.0,2,0.21,-5.662000000000001,0,0.0324,116.941,0.654,4
4HEPyF6inGOc9CrZEsatlC,0.0187,0.382,0.768,1.4599999999999999e-05,0,0.359,-9.47,1,0.0437,146.722,0.873,4
2kP445F5Hnr22Q4HvkG7SO,0.706,0.18899999999999997,0.705,0.0,6,0.741,-7.761,0,0.0764,173.468,0.20600000000000002,4
7sZAWcVboQ950rlNzlhJaG,0.154,0.752,0.425,0.0,6,0.175,-10.482000000000001,1,0.032,117.95100000000001,0.871,4
7v7iraFbfC12qCZEJFmHAg,0.521,0.628,0.604,0.0,6,0.41,-8.329,0,0.0325,128.30200000000002,0.599,4
0QhzyXI9cpUtuewR3bANdU,0.619,0.611,0.46799999999999997,0.0,10,0.11199999999999999,-16.23,1,0.06,102.58200000000001,0.8290000000000001,4
7lLYrtFVrEmFLLDm9wqlFt,0.652,0.532,0.735,1.55e-05,7,0.532,-5.939,1,0.0349,141.653,0.934,4
6hGB6Qz1l44cmtxguWMATs,0.505,0.53,0.6829999999999999,7.94e-05,5,0.0347,-7.284,0,0.0376,114.891,0.871,4
3d7A8VAhWbyT5250WzX2aZ,0.0467,0.5870000000000001,0.635,0.0,5,0.114,-8.312000000000001,1,0.0264,110.97399999999999,0.691,4
4Xqov6GY7hEXDz2yoITQrp,0.154,0.7829999999999999,0.326,7.61e-06,6,0.0947,-12.482000000000001,1,0.0727,135.178,0.76,4
5CrC96XQmR5MTvbGImiiuE,0.654,0.653,0.255,2.31e-06,4,0.275,-21.061,1,0.0359,104.098,0.757,4
6APkGvPnK3G724VoFeoEkp,0.284,0.42700000000000005,0.914,0.000323,4,0.0855,-6.183,1,0.133,161.562,0.925,4
3PHPS1oPPvw8yA5qyg7eLc,0.212,0.304,0.826,0.9359999999999999,9,0.299,-8.656,1,0.0494,176.68599999999998,0.9279999999999999,4
13HjLIRtAmIBafMshw0TRE,0.5870000000000001,0.7040000000000001,0.433,0.0,8,0.0799,-14.208,1,0.0869,130.502,0.8190000000000001,4
2twR29w2tj5y6prB8BdsG0,0.272,0.545,0.324,0.0,5,0.184,-13.232999999999999,0,0.0757,101.427,0.698,3
4e4mVldgBm6ji18rNdM8dI,0.7859999999999999,0.677,0.5379999999999999,0.0,8,0.136,-11.175,0,0.302,110.529,0.626,4
3vMwtAfDNM8dDBWMvS78pn,0.69,0.6990000000000001,0.408,0.00021899999999999998,11,0.145,-11.46,1,0.096,171.922,0.8420000000000001,4
2DhT1bCyuYmBkV1kGDAgrH,0.59,0.581,0.38,6.51e-05,7,0.16899999999999998,-11.429,1,0.0293,117.59700000000001,0.653,4
7hJBjMGJHHQ4cR4Jhzp1d1,0.27699999999999997,0.633,0.588,0.0,2,0.165,-6.595,1,0.03,105.646,0.624,4
0y4WLsDFcdhGEiyGrTXwV0,0.932,0.401,0.177,0.0119,9,0.107,-17.993,1,0.0382,86.286,0.344,3
1Dyj4ecLBwWFYvvFr6URzw,0.633,0.355,0.44,0.0,11,0.218,-6.904,1,0.0258,106.008,0.465,4
6dEKQOQChSmEKCrcfXdsvR,0.519,0.688,0.64,0.0,5,0.155,-5.827000000000001,0,0.0401,106.18700000000001,0.894,4
1KmBVetIJ4qNsAeRGKYyvb,0.474,0.335,0.534,8.37e-06,3,0.0774,-7.132999999999999,1,0.0365,82.79,0.441,4
5KG2ahk1cONbHvg3dBdTbx,0.8170000000000001,0.245,0.293,0.0,4,0.177,-10.360999999999999,1,0.0303,168.984,0.344,3
0VZdbAXuPdMVojSqjou78j,0.826,0.381,0.45,0.00662,9,0.12300000000000001,-12.014000000000001,1,0.035,114.85799999999999,0.5720000000000001,3
2bj8i6wO6xOVv99TtsT84J,0.636,0.7709999999999999,0.366,0.0,5,0.184,-12.567,1,0.0342,134.315,0.626,4
1jDsl8ikPxRAQcZCkRFjsd,0.86,0.33899999999999997,0.503,0.000105,8,0.39799999999999996,-11.705,0,0.0355,79.327,0.475,4
3q4wKLRHFpJB2PBSSHFkBg,0.833,0.33899999999999997,0.32899999999999996,2.45e-05,9,0.4,-16.668,1,0.03,102.061,0.42,4
2uJepSsEFhulxAwN859XHM,0.8390000000000001,0.745,0.376,0.0016300000000000002,9,0.128,-9.918,0,0.0428,109.016,0.599,4
1lwNR1ACbMj49y3TwfgAPJ,0.733,0.42,0.41200000000000003,0.0,4,0.28600000000000003,-8.962,1,0.0299,94.01899999999999,0.47,1
4POhw6oLYWmIHTHQHLmNKO,0.42200000000000004,0.637,0.626,0.000508,9,0.0523,-11.767999999999999,1,0.0297,139.921,0.873,4
0s1AhfHQncMQ2xjwTyRO6G,0.935,0.165,0.261,0.0005549999999999999,3,0.0554,-13.24,1,0.0324,90.49700000000001,0.139,1
2EuyCCWC1aJlQKjcIANOUN,0.139,0.5870000000000001,0.607,2.67e-06,7,0.185,-8.472999999999999,1,0.0341,127.488,0.895,4
1JlSSoGv2cQgrkp7qyYfT5,0.024,0.368,0.8909999999999999,0.000611,1,0.19399999999999998,-8.067,0,0.26,142.216,0.527,4
17mf8lQfqr7db04nrHQsI6,0.0965,0.608,0.682,0.0,7,0.354,-9.29,1,0.0386,152.39700000000002,0.9109999999999999,4
0daQPnmv6erVaotIjhAaT4,0.149,0.653,0.535,0.0,7,0.326,-10.777999999999999,1,0.0394,133.668,0.6679999999999999,4
177DMO5nSU27trnR1L8Ac0,0.797,0.408,0.303,0.0,5,0.165,-15.639000000000001,1,0.0336,115.874,0.43,4
61ibSzjmaQ9nd7J8EChh2H,0.655,0.392,0.18899999999999997,3.99e-06,7,0.131,-15.469000000000001,1,0.0319,149.55100000000002,0.563,4
5FzkGRFbQRI8THvalcjNE9,0.61,0.5870000000000001,0.6890000000000001,1.33e-06,0,0.226,-12.713,1,0.0914,108.219,0.9259999999999999,4
1UN80936Pod9OjC06iI0Z0,0.816,0.772,0.51,0.00212,0,0.113,-11.194,0,0.0416,141.135,0.9259999999999999,4
5fNDP3NTdE69szQHUl4fFr,0.693,0.779,0.8240000000000001,4.41e-06,2,0.0668,-5.232,1,0.0334,120.588,0.963,4
3GrPug9ZvS3QQoz8ixmL6N,0.915,0.47600000000000003,0.341,0.000154,8,0.35200000000000004,-12.583,0,0.0336,80.18,0.278,4
0Xxoa4TSPt1zSAURgzKJN1,0.691,0.475,0.456,0.0,1,0.0662,-13.244000000000002,1,0.0423,66.118,0.77,4
0p7SUKYI89gN5fANc0zpSG,0.384,0.529,0.281,5.31e-06,7,0.076,-17.755,0,0.0343,101.436,0.8009999999999999,4
47F8mBmPTDKJbpkf4tpkr5,0.6779999999999999,0.528,0.731,2.5e-06,2,0.265,-7.643,1,0.0715,121.225,0.8079999999999999,4
1meCnnJa5yMsp28CahZPnk,0.624,0.7829999999999999,0.813,0.00445,0,0.0834,-9.499,1,0.0307,118.949,0.978,4
1qyvoovvYUf7iQFbmFAT4X,0.562,0.591,0.742,0.0,5,0.733,-10.112,0,0.0814,137.64600000000002,0.6659999999999999,4
3uNEUuL8U3RqHVyhiuD6DY,0.973,0.7440000000000001,0.349,0.0155,2,0.10800000000000001,-9.234,1,0.0385,92.43299999999999,0.7340000000000001,4
4oyduhjZEOy3YUacT4ubVD,0.6559999999999999,0.604,0.546,0.000231,10,0.0892,-8.777999999999999,1,0.0435,90.84899999999999,0.9690000000000001,4
6sgLfltWA6Ss4ZxSLFMyd0,0.77,0.5670000000000001,0.12300000000000001,4.93e-06,0,0.192,-20.39,1,0.0298,107.613,0.7070000000000001,4
4Iy6HzMy5aA1Jjq5GMgpMW,0.496,0.778,0.64,0.0,9,0.0968,-7.843,1,0.0536,123.04,0.9690000000000001,4
6js5q9LbZnzPfmKmbTvbyM,0.586,0.45799999999999996,0.257,0.0,9,0.179,-11.317,1,0.0417,176.32299999999998,0.5589999999999999,3
4FAkKzD6kBqhnGttLrBBJG,0.705,0.759,0.873,0.0,3,0.775,-4.541,1,0.0735,115.214,0.8540000000000001,4
6audgnzxEYj8nksgh0EWBl,0.295,0.462,0.37799999999999995,2.34e-05,1,0.152,-10.027999999999999,1,0.0413,185.852,0.644,3
6iFYsQckCCtGsabW0rXEPn,0.598,0.805,0.442,4.52e-05,8,0.0416,-11.075999999999999,1,0.0337,115.436,0.737,4
755BpfWrHBcAgKtW9q4LBK,0.93,0.665,0.35,1.06e-05,0,0.563,-14.617,1,0.0335,91.984,0.7340000000000001,4
0AFW7unrYeKc8S2iTR9mtx,0.8420000000000001,0.5539999999999999,0.536,0.0,5,0.657,-6.355,1,0.0319,112.07799999999999,0.885,4
3CH8M5lB931faZDzjCTfVW,0.5479999999999999,0.738,0.35600000000000004,0.0,1,0.248,-14.788,1,0.0341,108.57700000000001,0.862,4
44jGhETbXBSmdsW6K5KdZx,0.868,0.785,0.113,0.132,11,0.182,-19.088,1,0.048,97.384,0.595,4
5DTOOkooKFUvWj1XQTFa09,0.9359999999999999,0.23199999999999998,0.21600000000000003,4.93e-06,10,0.24600000000000002,-10.674000000000001,1,0.0314,94.26799999999999,0.43200000000000005,3
0hCmne8i1xT4vHvM7jmloi,0.27899999999999997,0.574,0.113,0.0,2,0.11,-21.147,1,0.0396,94.305,0.249,4
5gsHeRDE24Wtol1mrIrrGU,0.955,0.368,0.12300000000000001,1.86e-05,8,0.37799999999999995,-14.123,1,0.0372,124.73700000000001,0.349,3
1WG2CmlSzII0kxVX7enrjn,0.9059999999999999,0.622,0.326,0.0,7,0.132,-12.187000000000001,1,0.040999999999999995,93.184,0.5379999999999999,4
7FTQ1UJS3tivXeyO0dxlLX,0.0438,0.7240000000000001,0.6459999999999999,0.0,5,0.266,-6.856,1,0.0285,124.81700000000001,0.792,4
1CQHMHRCDs1qioeseVTbaR,0.33899999999999997,0.7040000000000001,0.574,0.0,10,0.0705,-14.524000000000001,0,0.0611,83.955,0.763,4
7Lr1pylGjmcE2kvsh6JlXD,0.0523,0.633,0.599,2.98e-06,5,0.184,-12.145,0,0.0378,131.599,0.941,4
4dp3AbYKyxOJNXC8Wq4PpJ,0.601,0.537,0.298,0.7120000000000001,9,0.21100000000000002,-14.78,1,0.0337,88.18799999999999,0.604,4
22x73BTJpIkciL7605zZ66,0.457,0.77,0.774,0.0,0,0.0752,-2.7089999999999996,1,0.0445,119.471,0.943,4
6ENMmAFGit6DN3M9ErzKLX,0.0326,0.293,0.621,0.0,7,0.20199999999999999,-7.8229999999999995,1,0.0319,175.222,0.491,3
1JztDNevkInKLcJArfZ0OB,0.16699999999999998,0.563,0.72,0.0,5,0.128,-2.995,1,0.0592,100.557,0.684,4
1fhvYIyEp1ufZclzSBh7CM,0.0892,0.41,0.7340000000000001,0.0,1,0.138,-3.431,1,0.027999999999999997,97.12,0.263,4
36tHtmi6ReXOPM3OJ0HUNb,0.51,0.48,0.701,0.0,9,0.183,-6.417000000000001,1,0.0359,138.216,0.672,4
0nc6Xu6bjDZz8UTyU5WHBS,0.127,0.672,0.537,0.0025399999999999997,7,0.0925,-7.8020000000000005,0,0.0361,121.958,0.7340000000000001,4
774FgCxWI5rdmLbjJn2lfj,0.858,0.373,0.37,1.95e-05,7,0.36,-12.613,0,0.0716,74.618,0.5,4
43koaxKWQyaAzfnSnLHO9K,0.8740000000000001,0.703,0.431,0.000241,4,0.135,-13.697000000000001,1,0.0274,95.956,0.603,4
6Rl6Rb2NqgKOSYaYEZ8VZw,0.8140000000000001,0.311,0.139,0.0281,9,0.10400000000000001,-13.29,1,0.0358,146.197,0.14,4
0cSNJcTzka0OvgfgTNbTxM,0.9520000000000001,0.187,0.168,0.0026100000000000003,9,0.326,-19.566,1,0.0311,173.13299999999998,0.27,3
7BkAlVpGwXXl3sYNn5OoJ7,0.45799999999999996,0.556,0.5920000000000001,0.0,5,0.0637,-7.377999999999999,1,0.0338,94.889,0.5870000000000001,4
5PkLoQrMetzGl7rUjDCWxt,0.27,0.691,0.51,0.00757,4,0.196,-11.524000000000001,1,0.222,170.62599999999998,0.82,4
30gUUK7Vwn9W5sWViA80bb,0.433,0.6609999999999999,0.614,8.71e-06,0,0.105,-10.305,1,0.0386,113.904,0.762,4
4I5YuoRu4FUVMmRNgnvXd5,0.209,0.529,0.6409999999999999,7.120000000000001e-05,4,0.192,-5.3,0,0.03,78.69,0.86,4
3EZLO3JMqV7gyGETm0SKVK,0.762,0.48200000000000004,0.326,0.0,1,0.0708,-10.37,1,0.0395,184.924,0.364,3
5SZU3WaGGCI91YPs1kxOnl,0.5710000000000001,0.44799999999999995,0.547,0.007240000000000001,0,0.297,-9.59,1,0.0265,96.28299999999999,0.59,3
6hM6ZMxiUgLxIm9zBVcEhA,0.307,0.532,0.695,0.00158,0,0.289,-9.205,1,0.0301,172.863,0.93,4
5jD4uG9toYi4NSkHuf8p5D,0.0385,0.5670000000000001,0.431,2.8100000000000002e-05,0,0.171,-11.445,1,0.0287,111.34299999999999,0.71,4
26Vfr0ZGFpHI6NlYVqnZlj,0.847,0.447,0.5589999999999999,0.00216,4,0.33299999999999996,-10.769,1,0.0488,127.786,0.529,4
70pIdH6eZK94xCIwjC87Ai,0.0119,0.622,0.546,0.00035099999999999997,11,0.0939,-11.3,0,0.0424,143.732,0.804,4
4NGvnNk7eUUYN4U52BuDfV,0.672,0.268,0.509,0.0,0,0.634,-7.9510000000000005,1,0.0282,93.15299999999999,0.503,4
07GpPzN1AAk1mLBLpnK12b,0.552,0.503,0.37799999999999995,5.62e-06,0,0.218,-11.533,1,0.0317,124.49600000000001,0.6559999999999999,4
0PrXe1sVQoYMeP70ZjEyP1,0.708,0.455,0.27399999999999997,0.00454,4,0.121,-14.806,1,0.0266,90.834,0.32799999999999996,4
1qg0e1Tol7d9HGH8eu7evB,0.8740000000000001,0.47200000000000003,0.377,3.54e-06,7,0.374,-11.295,1,0.027000000000000003,88.374,0.37200000000000005,3
2nyjxppV4Fds9URl1yvofY,0.785,0.556,0.442,4.05e-06,5,0.5820000000000001,-13.497,1,0.0381,141.702,0.847,4
5rBTpxIKqfKNHrh4CmmmCt,0.5579999999999999,0.682,0.381,6.92e-06,2,0.13699999999999998,-8.711,1,0.0293,145.602,0.8809999999999999,4
7raciFPVU5VuHmqVbw2c1h,0.65,0.581,0.14300000000000002,0.0,9,0.10400000000000001,-16.273,1,0.0401,144.605,0.469,4
0ErhBVQeJ23ZE7z9tLI3sx,0.951,0.37200000000000005,0.157,0.0,5,0.156,-9.656,1,0.0293,101.93799999999999,0.384,4
3eBkq0Q62N2CXuJzoC0ZyE,0.88,0.506,0.531,3.8e-06,11,0.0646,-10.388,0,0.106,85.277,0.721,4
2l4N0mVGsWIPBt3se9CTG5,0.12,0.382,0.18,0.0161,1,0.17,-12.606,1,0.027999999999999997,76.226,0.3,4
7I6cSc7DJiwe8DrT1Ec6ZA,0.745,0.612,0.9159999999999999,0.00878,11,0.0728,-6.18,0,0.0473,121.182,0.536,4
0VRIkhob9MiMnjUMYpcIFT,0.7979999999999999,0.35100000000000003,0.396,0.0,2,0.408,-9.18,1,0.0384,202.92,0.7190000000000001,3
09au7Gh4yO6625e1jy1OHk,0.32,0.622,0.737,0.0,5,0.273,-7.966,1,0.0306,141.688,0.966,4
7qLDA6SMJIAZiXVKxilIbN,0.87,0.474,0.203,3.01e-06,1,0.126,-13.792,1,0.0292,98.62200000000001,0.509,4
5SlNBF4NqKwj0wU3G2BlM4,0.887,0.32899999999999996,0.332,1.05e-06,10,0.152,-12.965,1,0.0334,117.031,0.6729999999999999,3
2Y6btCoxL2RThLo9G77ORZ,0.406,0.688,0.54,1.08e-06,1,0.27699999999999997,-9.542,1,0.0349,80.745,0.951,4
41zpWL98BsYKP5nvtdTM5z,0.914,0.413,0.16399999999999998,1.4000000000000001e-05,0,0.0883,-14.579,1,0.0378,183.178,0.845,4
3VcORbSqtmOsihiiadQnsN,0.7140000000000001,0.523,0.267,0.000151,7,0.111,-15.120999999999999,1,0.0289,100.06200000000001,0.456,3
76A3z3iQNBpjZgOxy3eSty,0.9440000000000001,0.369,0.14300000000000002,0.000308,5,0.153,-17.835,1,0.0293,66.234,0.348,3
4niy5jbEb70771kN6GitE6,0.047,0.607,0.61,0.00041,8,0.0949,-14.915,1,0.057,159.778,0.9470000000000001,4
4xQfTDewWaXXCMXlwugeGh,0.5820000000000001,0.309,0.19699999999999998,0.00412,8,0.145,-13.155999999999999,1,0.0292,88.728,0.27399999999999997,4
1CWYcxXKcwC9cVZChzMsoE,0.872,0.209,0.114,0.00011399999999999999,5,0.0887,-18.039,1,0.0336,84.602,0.13,4
4pzh0gTcdwTaExRgU6uLgL,0.946,0.17600000000000002,0.204,0.0,2,0.165,-11.642999999999999,0,0.0294,82.36,0.12300000000000001,4
0A2WEVcaRN23BghOE1bV1e,0.585,0.452,0.299,0.128,7,0.0961,-14.02,1,0.0278,181.843,0.392,4
1oGXAqYXzt40YtIqiUnlv8,0.9309999999999999,0.22,0.18100000000000002,0.000839,3,0.107,-12.31,1,0.0301,86.008,0.243,5
2OlB90BNVMbc2he3pGpqWo,0.16399999999999998,0.547,0.909,0.0,5,0.344,-5.455,1,0.114,82.37899999999999,0.968,4
6Daj7mZaLLQcJG440vT70s,0.607,0.9359999999999999,0.568,0.733,7,0.0562,-8.932,1,0.0431,121.02799999999999,0.98,4
33FEmxLoMjggRSDl67XB3g,0.78,0.535,0.311,0.0,10,0.113,-13.357000000000001,1,0.0323,70.195,0.38,4
6zrDEIdPsvjbWbnXSWHazC,0.611,0.57,0.391,0.0,2,0.0442,-10.049,1,0.0275,111.818,0.617,4
46m5Gtoqdao4ylGGAITE4d,0.713,0.657,0.551,0.0088,5,0.214,-8.91,1,0.0441,141.775,0.92,4
3DEpaXZfCWDEzg7VrVgHsU,0.736,0.7959999999999999,0.7759999999999999,4.15e-05,2,0.556,-5.462999999999999,1,0.0432,127.875,0.9620000000000001,4
2JvClsYrYfLz76Td6J9MPa,0.677,0.545,0.878,0.0,3,0.127,-4.526,1,0.0377,159.105,0.9640000000000001,4
5qOlz1nJzqWQBeOVjROuul,0.981,0.43799999999999994,0.11,0.135,0,0.10300000000000001,-26.549,1,0.0434,65.006,0.344,4
5U2uhwJseYO7eH5nEwPb8z,0.7759999999999999,0.473,0.376,0.0,10,0.163,-4.723,1,0.0282,111.213,0.5379999999999999,4
4YOujaYI7YhWtjHQg7ekDx,0.75,0.624,0.32299999999999995,0.0,5,0.134,-11.342,1,0.0263,108.125,0.733,4
2ZPFnNILBwHasTSHRDIy7W,0.932,0.32899999999999996,0.182,0.41200000000000003,7,0.13,-15.854000000000001,1,0.0298,179.15900000000002,0.368,3
7jgI9DkqHvYZAby6JI7Uyf,0.941,0.457,0.222,0.83,0,0.114,-17.134,1,0.0516,123.208,0.402,4
70pjZJnPwRL2EE6CfdGDqN,0.821,0.21600000000000003,0.397,0.0,9,0.122,-6.321000000000001,1,0.0316,175.705,0.375,3
486Ej18BFM1nm8zvGoIh4r,0.7929999999999999,0.574,0.685,0.0,3,0.315,-14.315,0,0.0549,171.669,0.652,4
0IFtIooW7dMdMhUvMsr7im,0.608,0.843,0.309,0.000229,8,0.0687,-13.844000000000001,1,0.14400000000000002,132.638,0.9740000000000001,4
6ZVff1AQQ0HO6HFhAWhOxd,0.737,0.575,0.79,0.0,3,0.133,-2.543,0,0.0449,129.6,0.7859999999999999,4
40hXwATZJS2voIn45UNRkQ,0.451,0.547,0.542,0.0,8,0.161,-9.107000000000001,1,0.0275,98.055,0.893,4
5MtabBY1hz1stxAxrx2Vo5,0.326,0.647,0.893,0.0,10,0.0882,-10.472999999999999,1,0.0565,143.554,0.9359999999999999,4
7h5V6w1ZGb8VHlq6HHbCoY,0.69,0.8420000000000001,0.45799999999999996,0.0354,1,0.107,-9.762,1,0.0579,84.9,0.9209999999999999,4
2Xi25G3RGqAweBWythuo6R,0.258,0.598,0.5870000000000001,0.0,10,0.184,-7.312,0,0.106,137.467,0.6629999999999999,4
1x1BDqWLIOZaqmPPS17y41,0.2,0.614,0.396,5.67e-06,4,0.423,-11.216,1,0.0358,110.74,0.53,4
4YBvoRpGzvnQM5zLGh06Af,0.551,0.655,0.43,0.0,10,0.0723,-13.087,1,0.0438,143.424,0.971,4
1CPac7GViwpMonc9nQW0sH,0.981,0.608,0.537,0.00618,0,0.182,-5.515,1,0.034,124.0,0.762,4
4nbfkzqJQmGOBPYyHDInF3,0.436,0.7929999999999999,0.44,1.01e-06,0,0.0564,-11.509,1,0.0766,142.67600000000002,0.98,4
5IH4TiMSDageUNjkrYy9Au,0.91,0.415,0.275,0.0,7,0.0891,-13.69,1,0.0266,98.811,0.54,3
37YBf4iD404v6fn2uAHany,0.882,0.575,0.28600000000000003,0.0,9,0.106,-10.618,1,0.0378,89.319,0.387,3
2A8thW4vztPeDjCLcVTxqN,0.872,0.337,0.207,0.0,2,0.11699999999999999,-14.472999999999999,1,0.0312,108.28,0.161,4
0072hOMMysMRVwpX3CuvfJ,0.902,0.655,0.45799999999999996,0.00852,7,0.191,-13.243,1,0.0422,137.804,0.831,4
5G5zCqpCS8VE1F1u532Kjz,0.885,0.45899999999999996,0.331,0.0,2,0.14300000000000002,-10.226,1,0.026000000000000002,96.088,0.496,3
2QTZF37Jq9jBRi2xYLEVrR,0.525,0.8059999999999999,0.425,0.0,11,0.105,-11.019,1,0.0354,117.913,0.825,4
62k8CYlXnpgw6ipRNT7Va6,0.526,0.489,0.517,1.9e-06,1,0.0987,-11.169,1,0.0461,124.586,0.841,4
2e2orP8GEpFxAUVhcp3Z0g,0.888,0.61,0.272,7.11e-06,2,0.29100000000000004,-10.071,1,0.0286,107.116,0.608,4
0B1cm1Z7J9v8Wug9idr8T6,0.56,0.665,0.7879999999999999,0.0,2,0.524,-6.146,1,0.0639,105.62,0.907,4
5X864LOuv4j0UZUWPqVVYV,0.7959999999999999,0.544,0.163,0.0,2,0.973,-20.184,1,0.27,116.515,0.447,4
0K5IfjVxHvXfEFf5OHRAe5,0.875,0.248,0.166,0.0,0,0.237,-14.172,1,0.032,172.954,0.337,3
5hqNWobmQ9yYtIuEbcoS7w,0.763,0.406,0.28800000000000003,0.0,7,0.0982,-16.261,1,0.0273,81.381,0.235,4
0sNSv56Glvgu2iJfoeAmS5,0.9309999999999999,0.251,0.146,0.0,4,0.0867,-20.004,1,0.0313,102.40700000000001,0.14,3
0dR8YiccZ9wnpHgMLAXWW2,0.655,0.42200000000000004,0.3,0.0,1,0.28800000000000003,-8.327,1,0.0261,82.109,0.518,3
5QaIkJU1JZ1IgrdyfIW5Bx,0.135,0.552,0.633,1.37e-06,6,0.17,-6.73,1,0.0263,101.055,0.44799999999999995,4
6XsxJlXSrSLUDVtUPn7E3C,0.28300000000000003,0.536,0.415,0.0,2,0.205,-10.692,1,0.0271,105.23100000000001,0.598,4
6Oixc2FbAU3WMZBuZCeJd1,0.31,0.612,0.863,1.28e-06,11,0.133,-7.483,1,0.0556,104.262,0.659,4
7vMGfPlgbM41ssMPFSqA6y,0.2,0.41,0.722,0.0,10,0.0676,-7.749,1,0.165,178.237,0.8170000000000001,4
0F6fa3I40SkP6oZYeFsXPA,0.77,0.381,0.325,0.0,8,0.174,-9.714,1,0.0309,131.377,0.37799999999999995,4
6LsQBpsEDQAlfPIOadu3uY,0.462,0.851,0.387,0.00445,9,0.11,-16.369,1,0.0625,127.995,0.669,4
58f6PxrFxQ8jEWoDoDVZ9C,0.0597,0.628,0.7240000000000001,0.594,9,0.374,-11.148,1,0.0714,154.351,0.6,4
4uSxUjMZqtFSqfYYEnypxx,0.138,0.725,0.6579999999999999,0.0,1,0.37200000000000005,-5.915,1,0.0329,123.189,0.963,4
7z7XwXQcIcSd5KRVbwmxTc,0.456,0.696,0.7070000000000001,0.0,1,0.20600000000000002,-10.78,1,0.05,108.759,0.9670000000000001,4
46VfHW22ZXvUUIVg3cxVLA,0.0656,0.7609999999999999,0.589,0.00018899999999999999,2,0.0591,-8.767999999999999,1,0.0297,116.53200000000001,0.97,4
354oJ0prNvlmvopjdUI1mE,0.14300000000000002,0.504,0.7020000000000001,0.0,11,0.285,-8.783999999999999,0,0.0547,91.227,0.45899999999999996,4
29P1hXAG4VZ21lSH4hUI5I,0.597,0.637,0.63,0.0168,1,0.0675,-11.302999999999999,0,0.0346,87.26,0.965,4
0LTqGc7UqoOEfyrBrffixC,0.4,0.6709999999999999,0.573,9.99e-06,10,0.0671,-8.574,1,0.0425,94.75200000000001,0.9440000000000001,4
1xi63m4YMcXAhA1Forweif,0.606,0.34600000000000003,0.391,2.6700000000000002e-05,5,0.124,-9.464,1,0.0303,79.881,0.7090000000000001,4
4rLgSWSfLVXQFLvRdMkTOg,0.149,0.542,0.537,1.74e-05,5,0.40299999999999997,-4.926,1,0.0269,76.828,0.619,4
