track_id,duration_ms,explicit,name,track_number,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
6OYWNSxFgUx1udwR76RBD1,183093,False,The Other Woman,17,0.953,0.375,0.0377,0.00329,11,0.0975,-21.11,1,0.0671,175.317,4,0.155
0DN7iImb6alSKLsUr8hpwL,848640,False,Kanga-Roo,18,0.000651,0.279,0.89,0.474,2,0.0276,-8.668,1,0.103,158.815,1,0.17
20yvqA7FyGhpiaAVffO2ty,155226,False,I Want Someone Badly,19,0.374,0.442,0.348,0.000315,1,0.312,-7.0,1,0.0321,127.863,3,0.172
1WmFLuqpU7NgV1tvMewBVa,286973,False,Eternal Life - Road Version,20,4.42e-05,0.437,0.977,0.0,11,0.397,-5.834,0,0.0833,111.09,4,0.169
2rPtzl9VB2otfJHddfdLm5,183586,False,Kick Out the Jams - Live,21,0.000373,0.206,0.998,0.196,2,0.986,-3.985,1,0.23,158.923,4,0.176
3Ur7g4v6jS5m9ioWpsMXmU,321613,False,Dream Brother - Nag Champa Mix,22,0.00124,0.539,0.637,0.657,0,0.0945,-9.179,0,0.0269,95.017,4,0.188
0Lh4IJGIME4CQLuxwUgmdd,276000,False,Right In Time,1,0.0205,0.538,0.631,0.000778,0,0.127,-7.349,1,0.0272,124.587,4,0.318
6MwNShZABoiqSzvc7E9DK3,284560,False,Car Wheels On A Gravel Road,2,0.0764,0.632,0.553,0.0,11,0.0816,-6.983,1,0.0257,98.865,4,0.643
4mxNYPUQkNUUH2GM2qc4Ko,282400,False,2 Kool 2 Be 4-Gotten,3,0.48,0.591,0.442,0.000191,2,0.145,-10.376,1,0.059,97.724,4,0.763
1ExYeyPEW2qwgzgpSi6plo,200000,False,Drunken Angel,4,0.0893,0.449,0.564,0.0,2,0.108,-8.156,1,0.0348,75.419,4,0.467
25nEIwjd1QSadLZq999pEM,188800,False,Concrete And Barbed Wire,5,0.176,0.528,0.468,1.21e-05,7,0.121,-8.634,1,0.0295,119.089,3,0.544
38qxNex3n448dDCAsAjFyV,327800,False,Lake Charles,6,0.312,0.611,0.412,1.52e-06,9,0.127,-8.711,1,0.0257,97.589,4,0.421
4zDVus6ktIGNbmsXVZOoD4,208733,False,Can't Let Go,7,0.268,0.625,0.816,0.0313,7,0.0723,-8.608,1,0.0764,94.349,4,0.918
3fwivBLadIkAhTbOHk3OIY,211266,False,I Lost It,8,0.0159,0.482,0.727,0.00043,5,0.354,-4.781,1,0.0273,139.224,4,0.837
1he1oMNb5UqOrFNPwJSK08,210560,False,Metal Firecracker,9,0.00542,0.564,0.659,1.12e-06,0,0.0879,-7.351,1,0.0397,123.53,4,0.651
5C7pkVkRHmugvx7KKDrsot,203800,False,Greenville,10,0.298,0.353,0.4,0.0,1,0.123,-7.799,1,0.0333,185.098,4,0.282
6tnB93kn9KWbHgkLBb7vRM,249306,False,Still I Long For Your Kiss,11,0.0261,0.239,0.632,3.97e-06,0,0.291,-5.545,1,0.0295,204.212,3,0.699
3hGmYDmXNIeUBQWptL9nnq,241093,False,Joy,12,0.0253,0.47,0.685,8.57e-05,2,0.11,-5.804,1,0.042,161.01,4,0.866
58n7Nj85PSP0R0RlCAu0bJ,222906,False,Jackson,13,0.731,0.446,0.244,8.54e-06,3,0.101,-9.137,1,0.0272,76.335,4,0.333
7h69nvFshbhUpesEXBPH0w,192933,False,Devils Haircut,1,0.175,0.686,0.729,0.000833,7,0.137,-4.848,1,0.0298,123.546,4,0.79
5744tkeDwL5Hq2RNZDBuEL,228960,False,Hotwax,2,0.0712,0.725,0.696,0.00335,1,0.136,-8.576,1,0.0858,87.422,4,0.61
2iUC7Md6LYUU7OUnIQVZje,254026,False,Lord Only Knows,3,0.184,0.767,0.668,0.00203,11,0.381,-6.89,1,0.0278,117.41,4,0.879
1flci5s2ER4nP40d5Cf4Nj,219506,False,The New Pollution,4,0.0599,0.676,0.798,0.0923,1,0.329,-6.705,1,0.0294,132.092,4,0.848
0MSwUQmUAv1E7pfE6brLE8,252933,False,Derelict,5,0.0283,0.765,0.692,0.274,1,0.308,-9.639,1,0.0432,105.063,4,0.693
6vv5zU69sLK4F5h6kfGnVB,277626,False,Novacane,6,0.00412,0.634,0.942,0.286,9,0.268,-6.492,1,0.197,95.471,4,0.429
7jPZO6Xm4opMtXZEH88XbD,241173,False,Jack-Ass,7,0.184,0.707,0.527,0.0,2,0.0788,-7.052,1,0.0284,106.681,4,0.853
1GreGTs4rIfjDILBERxKcB,329800,False,Where It's At - Album Version W/ Intro,8,0.243,0.673,0.673,0.0191,2,0.089,-7.407,1,0.0582,96.959,4,0.544
3HVmL0xgBcaIwqK6O2EcIA,151240,False,Minus,9,0.00979,0.276,0.929,0.256,9,0.147,-6.772,1,0.325,175.82,3,0.317
5GYLHNa2acW4Ajn6E7Tope,232666,False,Sissyneck,10,0.197,0.829,0.72,0.186,9,0.0549,-7.976,1,0.0314,110.024,4,0.913
6ooM7KiJolWpk7xIi3cEiI,156533,False,Readymade,11,0.0917,0.809,0.693,0.332,7,0.0867,-8.242,1,0.0377,141.304,4,0.915
1m1OdbgWb6amSmdVwGBG7s,250733,False,High 5 (Rock The Catskills),12,0.00297,0.71,0.722,0.00687,6,0.142,-10.269,1,0.127,95.526,4,0.554
0E2aZMFFpUexu3Tv3JWDsw,286533,False,Ramshackle,13,0.856,0.705,0.13,0.268,11,0.14,-19.427,1,0.0603,79.351,4,0.192
0jFEXKlB1D5vZC3vxMOzYu,215160,False,Diskobox,14,0.05,0.71,0.886,0.00818,1,0.0526,-7.247,1,0.351,174.46,4,0.564
69d54YOS8TOQiUYjX57XeA,154200,False,A Hard Day's Night - Remastered,1,0.137,0.59,0.805,0.0,0,0.0996,-6.481,1,0.0371,138.514,4,0.797
49lytSpI9xviTrHs0OhYIo,163080,False,I Should Have Known Better - Remastered,2,0.257,0.682,0.444,0.0,7,0.115,-7.689,1,0.0289,130.704,4,0.91
7pd4f00gq8Rsg9PBkq8dhD,139466,False,If I Fell - Remastered,3,0.68,0.665,0.31,0.0,2,0.0877,-8.928,1,0.0278,108.211,4,0.568
7eBMMJUzfdXjWnHgmYmlPw,116373,False,I'm Happy Just To Dance With You - Remastered,4,0.138,0.658,0.537,0.0,6,0.0572,-7.535,0,0.0307,132.115,4,0.887
6mZGglJLWfy0HxbVL8i9BL,149693,False,And I Love Her - Remastered,5,0.64,0.767,0.331,0.0,1,0.0681,-10.777,0,0.0337,113.312,4,0.636
4G5YzDD1nCUPwt5y1LQovF,128693,False,Tell Me Why - Remastered,6,0.586,0.267,0.688,0.0,11,0.307,-6.309,0,0.0388,150.942,3,0.797
7KmRz1oKEwgj9qpfn72OfO,131866,False,Can't Buy Me Love - Remastered,7,0.283,0.483,0.677,0.0,0,0.321,-5.91,1,0.0593,170.72,4,0.842
26gegNjlqkUrvwIlOHDfmw,131280,False,Any Time At All - Remastered,8,0.366,0.612,0.719,3.88e-06,2,0.437,-7.026,1,0.0398,141.016,4,0.744
3Aqo28W4LLAolYpN3duVJl,105986,False,I'll Cry Instead - Remastered,9,0.0917,0.643,0.73,0.0,7,0.253,-6.859,1,0.0347,96.711,4,0.96
41OmMzncZxO3J2YlYK96i6,155333,False,Things We Said Today - Remastered,10,0.239,0.551,0.575,0.0,2,0.112,-8.208,0,0.0332,137.054,4,0.516
2nHjBzRfW9cZpYumI3sEsD,136640,False,When I Get Home - Remastered,11,0.384,0.568,0.793,0.0,9,0.388,-6.201,0,0.0482,125.375,4,0.64
4dyALlslhDEzwSEr7GteXa,154893,False,You Can't Do That - Remastered,12,0.367,0.612,0.788,0.0,0,0.382,-6.251,1,0.0335,129.161,4,0.961
5wDeBT033SeEW9qY9yNU9i,144186,False,I'll Be Back - Remastered,13,0.744,0.721,0.527,0.0,9,0.186,-7.224,1,0.0293,123.902,4,0.641
2WaYW84yWij5NSCpgSeU2R,177400,False,You Make Me Feel So Young - 1998 Digital Remaster,1,0.383,0.577,0.306,0.0,9,0.18,-11.559,1,0.0427,125.166,4,0.568
27R6BDUt3ePcUWO8C9PIje,156733,False,It Happened In Monterey - 1998 Digital Remaster,2,0.431,0.503,0.264,0.0,7,0.057,-12.828,1,0.036,120.712,4,0.49
4q6vMqwAOt3qog2i97lNIC,139226,False,You're Getting To Be A Habit With Me - 1998 Digital Remaster,3,0.463,0.554,0.18,0.0,5,0.0874,-15.892,0,0.0543,107.238,4,0.53
5lJlcm51WrBe4JuqFURvDP,168933,False,You Brought A New Kind Of Love To Me - 1998 Digital Remaster,4,0.472,0.54,0.206,0.0,0,0.117,-13.896,1,0.032,107.955,4,0.49
6CjyHSmy4kNSeMG19rRHNu,149440,False,Too Marvelous For Words - 1998 Digital Remaster,5,0.651,0.62,0.266,0.0,5,0.0589,-11.963,1,0.0419,125.979,4,0.576
0AykdQHQQv8GFTcWCRa9q9,236533,False,Old Devil Moon - 1998 Digital Remaster,6,0.482,0.475,0.227,0.0,10,0.179,-12.879,1,0.0288,100.99,4,0.422
7cFChhyGvEBrAU5AW3wCQB,164160,False,Pennies From Heaven - 1998 Digital Remaster,7,0.576,0.532,0.249,2.23e-06,8,0.176,-13.429,1,0.0363,113.641,4,0.421
3YCbx1QqGrnxMsPEZLC1CT,162840,False,Love Is Here To Stay - 1998 Digital Remaster,8,0.676,0.547,0.208,0.0,9,0.1,-13.458,1,0.0334,109.0,4,0.424
3aEJMh1cXKEjgh52claxQp,223760,False,I've Got You Under My Skin - 1998 Digital Remaster,9,0.452,0.585,0.247,8.85e-06,1,0.107,-12.612,1,0.04,127.15,4,0.591
3EvdZDyOBgEb5vuKpVNSg6,150240,False,I Thought About You - 1998 Digital Remaster,10,0.69,0.583,0.233,4.72e-06,1,0.1,-13.053,1,0.0367,115.912,4,0.543
2YmkRDSvIoYzNNQuLhd2Dc,266466,False,We'll Be Together Again - 1998 Digital Remaster,11,0.404,0.385,0.174,2.99e-05,0,0.102,-14.669,1,0.0321,69.268,4,0.237
3VzTZVbaTFrQt1uiIBkcQS,186960,False,Makin' Whoopee - 1998 Digital Remaster,12,0.753,0.6,0.236,0.0,6,0.194,-12.842,0,0.0362,107.241,4,0.598
5k1gg6B8q7Zj3M2FjHVqdY,174640,False,Swingin' Down The Lane - 1998 Digital Remaster,13,0.437,0.42,0.273,1.19e-06,6,0.136,-12.346,0,0.0396,123.37,4,0.613
4CeqTwwR2VUOqAyXz1vSMn,163866,False,Anything Goes - 1998 Digital Remaster,14,0.76,0.648,0.217,0.0,8,0.19,-12.861,1,0.0433,120.013,4,0.621
55ueMwhsrlyXw06fjYZshX,165933,False,How About You? - 1998 Digital Remaster,15,0.673,0.57,0.198,2.39e-06,6,0.104,-12.323,0,0.0365,118.409,4,0.321
4YMLW13PuuO7o3jkIWlKAs,166280,False,Down On The Corner,1,0.594,0.831,0.544,0.00389,0,0.0736,-9.288,1,0.0837,108.177,4,0.856
4LNLjbFZF8Jc3MOQSJ2K5e,175666,False,It Came Out Of The Sky,2,0.234,0.633,0.885,0.00114,2,0.169,-7.519,1,0.0337,148.394,4,0.965
25fowDvPAUn4hUkZKzudZp,177266,False,Cotton Fields,3,0.195,0.588,0.656,0.0,9,0.153,-7.563,1,0.0297,148.691,4,0.866
27Q7JsR0gEqtbL9yiAA5vR,144826,False,Poorboy Shuffle,4,0.199,0.714,0.467,0.95,0,0.284,-13.583,1,0.11,132.712,4,0.931
1kVv8R6sHcJdxINWQQ6i7C,306800,False,Feelin' Blue,5,0.443,0.782,0.487,0.0118,7,0.269,-9.101,1,0.0335,101.943,4,0.87
3yI282DoIJyERd0vGukMoB,140773,False,Fortunate Son,6,0.208,0.643,0.669,0.00664,0,0.151,-7.485,1,0.0398,132.709,4,0.609
4xEF7aOimErXxecC43FH6h,131053,False,Don't Look Now,7,0.181,0.834,0.616,0.0263,4,0.124,-10.441,1,0.0293,99.71,4,0.944
7vLw0YX0l4D0q2nWuKNzkp,253866,False,The Midnight Special,8,0.685,0.765,0.459,0.0,2,0.113,-9.426,1,0.109,124.49,4,0.661
2e7VMPIBGUheKBLSMBkOyk,204413,False,Side O' The Road,9,0.312,0.873,0.302,0.928,1,0.101,-8.444,0,0.0565,116.295,4,0.466
4i19n6Mk9Qfla4BUJXgAhY,387440,False,Effigy,10,0.0576,0.35,0.547,0.136,7,0.11,-8.43,1,0.0265,76.161,4,0.41
4KEcT31QmOMi4D74chgCCA,135253,False,Fortunate Son - Live,11,0.00421,0.344,0.863,2.4e-06,7,0.076,-7.273,1,0.0462,153.08,4,0.522
1MSKwsTYh8B9OcwxYlQaBA,207720,False,It Came Out Of The Sky - Live,12,0.00161,0.464,0.88,4.51e-05,2,0.0883,-8.271,1,0.0528,156.328,4,0.79
0yHwoyLsRkdPNRVJitHGoX,168053,False,Down On The Corner - Jam With Booker T.,13,0.506,0.804,0.574,0.842,0,0.0693,-6.761,1,0.104,107.112,4,0.762
0eX5QY6o5cb9W72zVmWWjV,243533,True,The Power Of Equality,1,0.00277,0.603,0.877,0.0604,1,0.171,-12.828,1,0.0474,102.673,4,0.881
2R6go62CuxqqX0w1TgXxes,216693,True,If You Have To Ask,2,0.00236,0.709,0.738,0.795,7,0.073,-12.019,1,0.048,96.24,4,0.671
0cG9ocYqYOIVtgiWTmTe3g,295373,False,Breaking The Girl,3,0.0233,0.348,0.686,0.00256,8,0.145,-12.748,0,0.0319,178.466,3,0.635
68uWKoPwSxYE6DVylRA1XI,323333,False,Funky Monks,4,0.00168,0.567,0.659,0.00158,0,0.0513,-10.635,1,0.0499,90.519,4,0.61
0psB5QzGb4653K0uaPgEyh,217133,True,Suck My Kiss,5,0.000617,0.623,0.936,9.86e-05,0,0.269,-9.955,1,0.0528,101.514,4,0.705
0NSbiBKXoODbsPwjSivfBr,244400,True,I Could Have Lied,6,0.0132,0.56,0.209,0.551,7,0.342,-13.591,1,0.039,140.744,4,0.407
5TYQonY07iJP2ULhR4ptce,239960,False,Mellowship Slinky In B Major,7,0.00295,0.652,0.809,0.00928,6,0.352,-11.623,0,0.0762,91.919,4,0.773
5ITOTuCOy6y4PB55CSZADE,248000,True,The Righteous & The Wicked,8,0.00184,0.409,0.726,3.17e-05,6,0.124,-10.601,0,0.0563,166.394,4,0.715
0uppYCG86ajpV2hSR3dJJ0,282906,False,Give It Away,9,0.00244,0.666,0.936,0.086,7,0.153,-9.919,1,0.0476,91.577,4,0.776
4ddA4oHvhrGx196qF5ZyQe,271160,False,Blood Sugar Sex Magik,10,0.000282,0.63,0.794,0.429,9,0.298,-10.2,0,0.0921,146.574,4,0.836
3d9DChrdc6BOeFsbrZ3Is0,264306,False,Under The Bridge,11,0.0576,0.559,0.345,0.000105,4,0.141,-13.496,1,0.0459,84.581,4,0.458
6xid2NOIS1aqviPPe67OqF,265560,False,Naked In The Rain,12,1.36e-05,0.588,0.897,0.039,5,0.101,-10.838,0,0.0429,116.213,4,0.841
3p3BfV7NeWCAHx9tSwsJEQ,282133,False,Apache Rose Peacock,13,0.00308,0.712,0.723,5.91e-06,9,0.0664,-10.141,1,0.0578,91.88,4,0.857
5HYKskVhty99c7Txyydwmp,193506,False,The Greeting Song,14,0.00218,0.459,0.962,0.0503,2,0.188,-10.653,1,0.0485,134.139,4,0.307
402sXCQikR6VV2x2265Jsm,279066,False,My Lovely Man,15,9.09e-05,0.602,0.75,0.00148,11,0.28,-10.877,0,0.0483,113.917,4,0.738
1J5ZXurCRQdFHWfOiFt12x,496626,True,Sir Psycho Sexy,16,0.00141,0.581,0.7,0.00404,4,0.267,-10.664,1,0.0595,154.98,4,0.521
1jQ0EZPAY3HpBRgUev6X1Q,71840,False,They're Red Hot,17,0.00553,0.562,0.995,0.000223,7,0.136,-12.704,1,0.159,152.108,4,0.0392
1CNDe1BS7dKfUsYb5vm5rO,158550,False,Little Miss Lover - Bonus Track,18,0.000271,0.585,0.98,2.49e-05,1,0.0273,-2.79,1,0.12,94.775,4,0.47
7mUNyl16vX2OrKqMAuZJF9,198689,False,Castles Made Of Sand - Bonus Track,19,0.141,0.543,0.582,0.000224,11,0.0929,-8.055,1,0.058,150.459,4,0.6
1I3pT9mUOdpRSgdrCPRbkR,111243,False,Great Balls Of Fire - Great Balls Of Fire,1,0.538,0.455,0.551,0.0,10,0.321,-13.551,1,0.0578,157.91,4,0.903
2UnsWvagnOjWRtVVzXCqz3,161424,False,I Walk The Line - I Walk The Line,2,0.815,0.854,0.324,0.0028,10,0.0974,-18.236,1,0.0488,106.504,4,0.709
3U98q3OD5soOlSLUWmtlnG,130391,False,Ooby Dooby - Ooby Dooby,3,0.697,0.645,0.565,0.00447,10,0.117,-15.515,0,0.0517,89.659,4,0.92
0CKx0ERyUjF8R7YHSPJBzC,125401,False,Lonely Weekends - Lonely Weekends,4,0.624,0.402,0.828,0.00644,5,0.144,-10.389,1,0.108,183.689,4,0.572
6BbASCPNAGP7pRKukmGKpG,142721,False,Mystery Train - Mystery Train,5,0.864,0.484,0.234,0.000171,9,0.119,-14.545,1,0.0308,98.125,4,0.524
5xztfBArFQAJKwsSWQicfb,134283,False,Blue Suede Shoes - Blue Suede Shoes,6,0.525,0.533,0.461,0.000121,2,0.256,-13.958,1,0.0372,169.16,4,0.965
0PpmwGvkBCYdCm5w0BZvpy,171403,False,Whole Lotta Shakin' Goin' On - Whole Lotta Shakin' Goin' On,7,0.74,0.351,0.489,2.25e-05,0,0.193,-13.336,1,0.0316,161.515,4,0.55
4QjDvjAu6wS0h02EEwrbIC,115057,False,Mean Little Mama - Mean Little Mama,8,0.24,0.61,0.68,0.00453,4,0.0912,-13.893,1,0.0339,85.339,4,0.976
19gD4cygk93K4LCXtxux8e,129476,False,Ballad Of A Teenage Queen - Ballad Of A Teenage Queen,9,0.607,0.68,0.335,0.0,11,0.145,-14.905,1,0.0529,98.439,4,0.687
1FP9shv9K5TlS1kO9Gae9j,143191,False,Who Will The Next Fool Be - Who Will The Next Fool Be,10,0.85,0.627,0.283,0.0083,3,0.103,-17.504,1,0.0269,100.226,3,0.705
71qepnLvyW5VAQqxepSunc,141284,False,Raunchy - Raunchy,11,0.764,0.503,0.518,0.698,2,0.378,-12.573,1,0.0289,76.401,4,0.734
75YuLvGKe3Md5M82qTH53u,127387,False,Matchbox - Matchbox,12,0.809,0.58,0.625,0.148,9,0.438,-15.052,1,0.0672,168.751,4,0.941
5gcqOIda2wz5R9MdJ6TklW,171168,False,Bear Cat (The Answer To Hound Dog) - Bear Cat (The Answer To Hound Dog),13,0.816,0.553,0.323,6.3e-05,3,0.314,-14.18,0,0.115,85.327,4,0.881
212f5B8LjPLSkjCyOLgthj,176419,False,Feelin' Good - Feelin' Good,14,0.777,0.652,0.521,8.44e-06,2,0.0836,-11.631,1,0.065,96.14,4,0.761
3ZniW61tjxBqldbVcHFv2D,165970,False,Folsom Prison Blues - Folsom Prison Blues,15,0.685,0.722,0.398,2.32e-05,10,0.0807,-13.761,0,0.0288,102.572,4,0.809
7CByzrzR4LCBxVI7lM8Ggv,181000,False,Up The Beach,1,0.151,0.218,0.699,0.971,9,0.117,-9.869,1,0.0549,112.937,4,0.0392
5lCjgHTEE7tbmzDVaCloGC,259666,False,Ocean Size,2,0.0896,0.257,0.901,0.0137,9,0.227,-9.074,1,0.0832,93.286,4,0.252
3HVS01vPf5NMGS7ACAyEXv,225240,False,Had A Dad,3,0.000792,0.528,0.947,0.00367,7,0.113,-9.669,1,0.0673,99.029,4,0.544
2l7iDl470hxtX7FkzAA3wz,442400,False,"Ted, Just Admit It...",4,0.0101,0.365,0.568,0.0132,2,0.57,-11.311,1,0.0468,74.417,4,0.604
7DzT745Oi9NI016FEkjWNa,185160,False,Standing In The Shower...Thinking,5,0.0201,0.506,0.972,0.767,7,0.371,-8.92,1,0.0641,112.269,4,0.447
2ziWygUNToqsrm3yNOD6SZ,376480,False,Summertime Rolls,6,0.363,0.348,0.249,0.00164,6,0.11,-10.782,1,0.0318,113.379,4,0.06
5fKZJHzJ9d3MADArbm9muW,242720,False,Mountain Song,7,0.0155,0.324,0.931,0.0252,9,0.277,-6.803,1,0.0837,82.748,4,0.313
51Nh6X9tfaBLQF3YyK6s2A,181133,True,Idiots Rule,8,0.0746,0.496,0.967,0.0033,7,0.351,-8.599,1,0.0555,114.036,4,0.633
7c1Dar0pIAW7w5TzaGjt9t,286986,False,Jane Says,9,0.0387,0.426,0.65,3.76e-06,7,0.126,-7.747,1,0.0332,82.184,4,0.493
0Vkw2n0irMm2HaCawvXM6M,64640,False,Thank You Boys,10,0.052,0.565,0.701,0.823,0,0.414,-18.465,1,0.109,93.245,4,0.138
0MbbjxUwRG0nNbneLXKkHP,270533,False,Pigs In Zen,11,0.0101,0.362,0.849,0.124,11,0.426,-10.002,1,0.119,179.101,4,0.687
2a8pQLSuhloP8ywoy5Or5i,217199,False,About A Girl,1,0.152,0.614,0.768,2.02e-05,3,0.873,-9.169,0,0.0756,121.009,4,0.613
4yzgjSHWy5E8fKflgwaKQh,253893,False,Come As You Are,2,0.532,0.684,0.79,0.00183,5,0.0846,-8.714,0,0.0416,119.196,4,0.581
4UnbdQoTvXhiKpPCBgW8Tn,277293,False,Jesus Doesn't Want Me For A Sunbeam,3,0.0653,0.502,0.624,2.95e-06,8,0.263,-10.318,1,0.0679,113.091,4,0.316
48psxWnIVYCPUZJKiuDiEf,260946,False,The Man Who Sold The World,4,0.432,0.468,0.773,0.000132,1,0.275,-8.93,0,0.0942,114.773,4,0.4
2f3pT7xCMaNUL3jWNZDSto,220543,False,Pennyroyal Tea,5,0.322,0.505,0.457,1.02e-06,1,0.11,-8.036,0,0.0327,113.185,4,0.0393
6OaCwySGYg30ncfsjKNbtM,172973,False,Dumb,6,0.58,0.691,0.539,0.000545,6,0.868,-9.116,1,0.0363,109.432,4,0.681
7AUwhTIuxBn7Os76FPoIz7,196394,False,Polly,7,0.653,0.615,0.388,0.000119,11,0.908,-11.997,1,0.0365,115.048,4,0.429
6QHIhlLTb02tvEPtZZtXXw,224800,False,On A Plain,8,0.447,0.708,0.793,0.0,1,0.423,-8.712,1,0.0406,117.951,4,0.637
53rVYwGiKUC3gYX8SQQYYU,241533,False,Something In The Way,9,0.642,0.48,0.347,0.000464,1,0.114,-13.379,1,0.0523,106.084,4,0.103
5zYoaHjRlIEAK2jJJzHkmO,218066,False,Plateau,10,0.47,0.466,0.488,3.67e-05,1,0.609,-12.636,0,0.0638,84.654,4,0.263
4L0CZr4WM32ymqvAsUoeeS,206200,False,Oh Me,11,0.716,0.536,0.529,0.0172,8,0.267,-13.241,1,0.0923,72.147,4,0.261
3aKJVWH2QOsaMtiCLxYHZX,175906,False,Lake Of Fire,12,0.318,0.561,0.616,4.47e-05,1,0.405,-9.69,0,0.195,145.249,4,0.683
2S4lAby9LtHrSS8l5kyHO9,263293,False,All Apologies,13,0.479,0.616,0.58,3.4e-05,1,0.118,-10.965,1,0.0714,108.969,4,0.376
6HJujxcjMmVZhd8z5EpPri,308306,False,Where Did You Sleep Last Night,14,0.668,0.559,0.565,0.000315,3,0.272,-8.534,1,0.0498,108.241,3,0.344
34QTgJPSf9Nvpw3NrlX8pu,47293,False,Intro,1,0.718,0.373,0.349,0.00183,7,0.382,-19.331,0,0.359,93.073,4,0.566
71XhXay6rKPZCVAaDtFlSR,333906,False,Lost Ones,2,0.0998,0.832,0.749,3.74e-06,2,0.0837,-6.129,1,0.37,94.899,4,0.65
2VjXGuPVVxyhMgER3Uz2Fe,326533,False,Ex-Factor,3,0.118,0.593,0.619,0.0,3,0.484,-9.003,0,0.0976,80.02,4,0.668
7x6hO9VMAee9x1iWaeNkL6,369293,False,To Zion,4,0.127,0.41,0.601,0.0,7,0.112,-10.714,1,0.504,173.273,4,0.516
0uEp9E98JB5awlA084uaIg,320266,False,Doo Wop (That Thing),5,0.0393,0.535,0.505,0.0,2,0.0923,-8.926,0,0.245,99.935,4,0.495
4zSmsHur194jO2hGCTt6Hn,297106,False,Superstar,6,0.211,0.491,0.74,0.0,7,0.338,-8.501,1,0.454,81.557,4,0.626
7nY3NA1AvORewLU3BU7GNX,256000,False,Final Hour,7,0.038,0.847,0.689,3.34e-05,1,0.108,-9.104,1,0.203,92.082,4,0.61
3CNSWn2mISh7Ll3yJQbVEw,342200,False,When It Hurts so Bad,8,0.0714,0.669,0.519,2.05e-05,11,0.108,-9.932,0,0.278,159.877,4,0.825
3IRdgbdqDcmJBIa6TY2mKX,339866,False,I Used to Love Him,9,0.06,0.486,0.797,0.0,9,0.331,-7.632,0,0.231,87.445,4,0.745
2RPhXg9D4JOkryUznL0aaB,315293,False,Forgive Them Father,10,0.049,0.808,0.6,2.36e-05,4,0.139,-7.41,0,0.142,97.939,4,0.691
6ioEEcJzOpLyIO6Dgn1RYS,314706,False,"Every Ghetto, Every City",11,0.339,0.613,0.61,0.0,5,0.0856,-7.416,1,0.364,94.957,4,0.498
1Q0lOGB52skgfzdcq233vs,350533,False,Nothing Even Matters,12,0.701,0.539,0.363,3.18e-06,10,0.14,-13.888,0,0.166,136.422,4,0.549
7t86fVeDAd63ThaR0ZkxXS,293266,False,Everything Is Everything,13,0.415,0.824,0.707,0.0,9,0.106,-7.893,1,0.285,94.708,4,0.847
12Y1GaS44vga0G3rUtjFAY,235466,False,The Miseducation of Lauryn Hill,14,0.295,0.356,0.355,0.000107,3,0.151,-11.125,0,0.0341,69.271,4,0.653
2GFExyKXf9383tSRSrEHEt,221466,False,Can't Take My Eyes Off of You,15,0.0118,0.747,0.662,0.0,1,0.138,-7.9,0,0.0796,88.926,4,0.63
7iCs98iS5n6KCI4q3H7zp9,280760,False,Tell Him,16,0.19,0.655,0.647,0.00877,1,0.0412,-9.465,1,0.0903,80.077,4,0.931
1rwnShbWoys41r6yQ0C4Qf,201693,False,Refugee,1,0.0273,0.579,0.705,0.0,6,0.0704,-4.911,0,0.0339,116.172,4,0.761
2StLS4VlLdMcMTreE2ePrT,264453,False,Here Comes My Girl,2,0.0517,0.578,0.734,0.233,4,0.165,-6.09,1,0.0304,104.851,4,0.373
5YZxjD8bvCYefBXQD9Gr3u,239333,False,Even The Losers,3,0.0274,0.458,0.831,0.0212,2,0.22,-5.439,1,0.0485,131.104,4,0.61
3nVVEXqorZl3pfQxLJu7mX,264453,False,Shadow Of A Doubt (A Complex Kid),4,0.227,0.462,0.915,0.000212,9,0.063,-4.39,1,0.0309,141.511,4,0.585
5kufgsc4mUDUg4PriHo6fN,223253,False,Century City,5,0.143,0.485,0.957,0.00108,2,0.322,-3.678,1,0.0685,151.39,4,0.894
0HTb5ZzHN2BNMMDu7TVKOH,161786,False,Don't Do Me Like That,6,0.211,0.758,0.805,1.53e-05,0,0.0982,-4.243,1,0.0279,116.543,4,0.961
04UYillMAGzPCdDtJEAJgO,273573,False,You Tell Me,7,0.0484,0.642,0.797,0.0086,9,0.0692,-5.889,1,0.0238,108.98,4,0.873
7Dy99hfHLex3kHzjKKTsFC,205480,False,What Are You Doin' In My Life?,8,0.362,0.501,0.938,0.00937,4,0.437,-4.023,1,0.0371,157.197,4,0.777
7DMHtNsD1TiNH47t4MPL2B,352413,False,Louisiana Rain,9,0.218,0.43,0.551,2.18e-06,7,0.312,-6.638,1,0.0372,111.513,4,0.365
57eUKcv56nyAKBCtN9LdrW,218080,False,Nowhere,1,0.0832,0.581,0.673,0.0197,7,0.261,-5.573,1,0.0293,120.697,4,0.767
34wvEBrfF46iIN8mSpoWgs,205920,False,Surrender,2,0.00411,0.563,0.739,6.62e-05,4,0.364,-5.448,1,0.0268,119.728,4,0.671
16wHsIp1PvMLM7Nkin6tMY,215800,False,Casa Dega,3,0.0011,0.761,0.541,5.2e-05,4,0.122,-7.064,0,0.0503,116.802,4,0.428
